Ind_ID,Annual_income,label,age_18~30,age_30~50,age_50~,owner_0,owner_1,dependents_0~1,dependents_1~
5135346,-0.8798175378432108,1,False,False,True,False,True,False,True
5135485,-0.6007915630303997,1,True,False,False,False,True,True,False
5135487,-0.6007915630303997,1,True,False,False,False,True,True,False
5135636,0.15257856896419042,1,False,False,True,False,True,False,True
5135990,2.1894681850977116,1,True,False,False,False,True,False,True
5135991,2.1894681850977116,1,True,False,False,False,True,False,True
5142184,2.1894681850977116,1,False,True,False,False,True,False,True
5142185,2.1894681850977116,1,False,True,False,False,True,False,True
5142361,-0.8798175378432108,1,False,True,False,False,True,False,True
5142362,-0.8798175378432108,1,False,True,False,False,True,False,True
5142456,-1.4378694874688331,1,False,False,True,True,False,True,False
5142458,-1.4378694874688331,1,False,False,True,False,True,True,False
5142459,-1.4378694874688331,1,False,False,True,False,True,True,False
5143342,0.4037019462957205,1,False,True,False,True,False,False,True
5145690,1.519805845546965,1,False,False,True,False,True,False,True
5145817,-1.158843512656022,1,False,False,True,False,True,False,True
5146005,0.5153123362208449,1,True,False,False,False,True,True,False
5146079,-0.935622732805773,1,False,True,False,False,True,False,True
5146167,-0.6007915630303997,1,False,False,True,False,True,False,True
5146444,-0.6007915630303997,1,False,True,False,False,True,True,False
5148932,-0.935622732805773,1,False,True,False,True,False,False,True
5148934,-0.935622732805773,1,False,True,False,True,False,False,True
5149188,2.1894681850977116,1,True,False,False,True,False,False,True
5149190,2.1894681850977116,1,True,False,False,True,False,False,True
5149192,2.1894681850977116,1,True,False,False,True,False,False,True
5149828,1.6314162354720896,1,False,True,False,False,True,False,True
5149834,-0.3217655882175885,1,False,True,False,False,True,False,True
5149838,-0.3217655882175885,1,False,True,False,False,True,False,True
5118538,-1.2704539025811463,0,False,True,False,False,True,False,True
5069057,0.5153123362208449,0,False,True,False,True,False,False,True
5066689,-0.042739613404777374,0,False,True,False,False,True,False,True
5086062,-0.6007915630303997,0,False,False,True,False,True,False,True
5113717,-0.6007915630303997,0,False,True,False,True,False,False,True
5066765,-1.4936746824313953,0,False,True,False,False,True,False,True
5105227,-0.6007915630303997,0,False,True,False,False,True,False,True
5054648,-0.8798175378432108,0,False,False,True,False,True,True,False
5067187,-0.8798175378432108,0,False,True,False,False,True,False,True
5105818,-1.7168954622816441,0,False,False,True,False,True,False,True
5125478,0.23628636140803377,0,False,False,True,False,True,False,True
5046340,-0.042739613404777374,0,True,False,False,False,True,False,True
5054058,2.1894681850977116,0,False,True,False,True,False,False,True
5022326,0.9059487009587806,0,False,False,True,False,True,False,True
5065764,-1.158843512656022,0,False,True,False,False,True,True,False
5067849,-0.042739613404777374,0,False,True,False,False,True,True,False
5097169,-1.158843512656022,0,True,False,False,True,False,True,False
5048583,-0.6007915630303997,0,False,False,True,False,True,False,True
5115566,-0.7124019529555241,0,False,True,False,False,True,False,True
5052722,-0.7124019529555241,0,False,False,True,True,False,False,True
5067723,1.9104422102849006,0,False,True,False,False,True,False,True
5056077,-1.158843512656022,0,False,True,False,False,True,False,True
5022275,-0.6454357190004495,0,False,False,True,False,True,False,True
5143016,-0.042739613404777374,0,False,True,False,True,False,False,True
5066709,0.794338311033656,0,False,False,True,False,True,True,False
5021445,-0.7682071479180863,0,False,True,False,False,True,False,True
5053592,-0.8240123428806486,0,False,True,False,False,True,False,True
5116163,-1.158843512656022,0,True,False,False,False,True,False,True
5041273,2.1894681850977116,0,False,False,True,False,True,True,False
5125399,-0.8798175378432108,0,True,False,False,True,False,False,True
5067345,-0.042739613404777374,0,False,True,False,True,False,False,True
5053711,-0.3217655882175885,0,False,True,False,True,False,False,True
5096234,-0.8240123428806486,0,False,True,False,True,False,False,True
5125158,0.6269227261459693,0,False,True,False,False,True,False,True
5143231,2.1894681850977116,0,True,False,False,False,True,False,True
5062688,0.794338311033656,0,False,False,True,False,True,False,True
5105685,-0.4891811731052752,0,False,True,False,False,True,False,True
5115984,-0.042739613404777374,0,False,True,False,False,True,False,True
5065363,0.4037019462957205,0,True,False,False,False,True,False,True
5140074,-1.158843512656022,0,False,True,False,False,True,False,True
5067643,-0.15435000332990184,0,False,False,True,False,True,False,True
5091963,-0.042739613404777374,0,False,False,True,True,False,False,True
5053637,0.5153123362208449,0,False,False,True,True,False,True,False
5067149,0.5153123362208449,0,False,True,False,True,False,False,True
5096424,1.0733642858464671,0,False,True,False,True,False,True,False
5046283,-1.4434500069650893,0,False,False,True,False,True,False,True
5029348,1.0733642858464671,0,True,False,False,False,True,False,True
5096061,-1.3653227340175023,0,False,True,False,True,False,False,True
5028917,-0.8798175378432108,0,False,True,False,False,True,False,True
5117778,-0.4891811731052752,0,False,True,False,True,False,True,False
5095310,0.5153123362208449,0,False,True,False,False,True,False,True
5050655,-0.8798175378432108,0,False,True,False,True,False,False,True
5033817,1.3523902606592784,0,False,True,False,True,False,False,True
5052963,-0.6007915630303997,0,True,False,False,False,True,False,True
5113159,-0.3217655882175885,0,True,False,False,False,True,True,False
5143235,2.1894681850977116,0,True,False,False,False,True,False,True
5132800,-0.3217655882175885,0,False,False,True,False,True,True,False
5090549,-0.3217655882175885,0,False,True,False,False,True,False,True
5054522,-0.6007915630303997,0,True,False,False,False,True,False,True
5051061,-0.8798175378432108,0,False,True,False,True,False,False,True
5010707,0.23628636140803377,0,False,True,False,True,False,False,True
5028984,0.12467597148290932,0,False,False,True,False,True,True,False
5028615,0.5153123362208449,0,True,False,False,False,True,True,False
5126034,-0.935622732805773,0,False,True,False,False,True,True,False
5090470,2.1894681850977116,0,False,True,False,False,True,False,True
5021775,1.3523902606592784,0,False,True,False,False,True,False,True
5046415,1.0733642858464671,0,False,True,False,False,True,False,True
5065606,1.0733642858464671,0,False,False,True,True,False,False,True
5117314,1.3523902606592784,0,False,True,False,False,True,False,True
5009195,1.3523902606592784,0,False,False,True,True,False,False,True
5139548,-0.3217655882175885,0,False,True,False,False,True,False,True
5096416,-1.3262590975437085,0,False,True,False,True,False,False,True
5042286,-0.3217655882175885,0,True,False,False,False,True,True,False
5050729,-0.042739613404777374,0,True,False,False,True,False,True,False
5038897,-0.6007915630303997,0,False,False,True,False,True,False,True
5050973,-0.8798175378432108,0,False,True,False,True,False,False,True
5044935,2.1894681850977116,0,False,True,False,False,True,False,True
5113539,-0.3217655882175885,0,False,False,True,False,True,False,True
5085990,0.5153123362208449,0,False,False,True,False,True,False,True
5033452,-0.8798175378432108,0,False,False,True,True,False,False,True
5051240,-0.7682071479180863,0,False,False,True,True,False,True,False
5065335,0.23628636140803377,0,True,False,False,False,True,False,True
5145978,-0.8798175378432108,0,False,False,True,True,False,True,False
5105614,-0.6007915630303997,0,False,True,False,False,True,False,True
5038845,-0.9914279277683352,0,False,True,False,False,True,False,True
5105556,-0.3217655882175885,0,False,False,True,False,True,False,True
5028383,1.9104422102849006,0,False,True,False,True,False,True,False
5009980,-0.042739613404777374,0,False,False,True,False,True,False,True
5062075,-0.8798175378432108,0,False,False,True,False,True,False,True
5009706,-0.3217655882175885,0,False,True,False,True,False,False,True
5146463,2.1894681850977116,0,True,False,False,True,False,False,True
5112662,-0.6007915630303997,0,False,True,False,True,False,False,True
5096796,1.9104422102849006,0,False,True,False,False,True,True,False
5066843,-0.6007915630303997,0,False,True,False,False,True,False,True
5066597,2.1894681850977116,0,False,True,False,True,False,False,True
5009074,2.1894681850977116,0,False,True,False,False,True,False,True
5090954,1.0733642858464671,0,False,False,True,True,False,True,False
5143019,1.0733642858464671,0,False,True,False,True,False,False,True
5118617,1.0733642858464671,0,False,True,False,True,False,True,False
5116018,2.1894681850977116,0,False,False,True,False,True,True,False
5139662,-0.3217655882175885,0,False,False,True,False,True,False,True
5042232,-0.8798175378432108,0,False,True,False,False,True,True,False
5125317,1.3523902606592784,0,False,False,True,True,False,False,True
5068038,-0.8798175378432108,0,False,True,False,True,False,False,True
5038814,0.794338311033656,0,False,False,True,False,True,False,True
5095356,-0.3217655882175885,0,True,False,False,True,False,True,False
5037266,0.5153123362208449,0,False,True,False,True,False,True,False
5052865,-1.1030383176934597,0,False,True,False,False,True,False,True
5096211,-1.2704539025811463,0,False,True,False,True,False,False,True
5023280,-0.042739613404777374,0,False,True,False,False,True,False,True
5132340,0.18048116644547155,0,False,True,False,False,True,False,True
5136012,-0.042739613404777374,0,False,True,False,True,False,False,True
5045917,1.6314162354720896,0,False,True,False,False,True,False,True
5041073,-1.4378694874688331,0,False,True,False,False,True,False,True
5149660,-0.042739613404777374,0,False,True,False,False,True,False,True
5022756,0.23628636140803377,0,True,False,False,True,False,False,True
5036562,-0.8798175378432108,0,False,True,False,True,False,False,True
5117754,1.519805845546965,0,False,True,False,True,False,False,True
5125281,-1.158843512656022,0,False,True,False,False,True,False,True
5149039,1.0733642858464671,0,False,True,False,False,True,False,True
5021267,1.0733642858464671,0,False,True,False,False,True,False,True
5125166,0.6269227261459693,0,False,True,False,False,True,False,True
5125524,-0.15435000332990184,0,False,True,False,True,False,False,True
5010089,0.5153123362208449,0,True,False,False,True,False,False,True
5126457,-1.1030383176934597,0,False,True,False,True,False,False,True
5142763,-0.8240123428806486,0,True,False,False,True,False,True,False
5023261,-0.042739613404777374,0,False,False,True,False,True,False,True
5090861,0.23628636140803377,0,False,False,True,False,True,False,True
5146123,-1.6052850723565197,0,False,False,True,True,False,True,False
5023410,-0.8798175378432108,0,False,False,True,False,True,False,True
5010032,-1.2146487076185841,0,False,False,True,False,True,False,True
5118397,-0.6007915630303997,0,False,True,False,True,False,False,True
5033628,-0.21015519829246407,0,False,False,True,False,True,False,True
5069399,-0.3217655882175885,0,True,False,False,False,True,True,False
5008889,0.794338311033656,0,False,True,False,False,True,True,False
5022041,-0.042739613404777374,0,True,False,False,False,True,False,True
5126124,-1.382064292506271,0,False,True,False,True,False,False,True
5023563,0.23628636140803377,0,False,True,False,False,True,True,False
5050853,-0.042739613404777374,0,True,False,False,True,False,True,False
5024412,1.0733642858464671,0,False,False,True,True,False,False,True
5090612,0.23628636140803377,0,False,True,False,True,False,False,True
5028274,2.1894681850977116,0,False,True,False,True,False,False,True
5028996,1.0733642858464671,0,False,True,False,False,True,False,True
5126322,1.0733642858464671,0,False,True,False,True,False,False,True
5053610,-0.8798175378432108,0,False,False,True,False,True,False,True
5137401,-0.3217655882175885,0,False,True,False,True,False,True,False
5142812,0.23628636140803377,0,False,True,False,True,False,False,True
5053114,-1.0472331227308975,0,False,False,True,False,True,False,True
5149027,-0.2659603932550263,0,False,False,True,False,True,False,True
5145869,0.5153123362208449,0,False,False,True,False,True,True,False
5053354,0.5153123362208449,0,False,False,True,True,False,False,True
5087944,-1.382064292506271,0,False,False,True,False,True,True,False
5035688,-0.6007915630303997,0,False,True,False,False,True,False,True
5068491,1.6314162354720896,0,False,False,True,True,False,False,True
5044860,-0.19899415929995162,0,False,False,True,False,True,False,True
5117047,-0.042739613404777374,0,False,False,True,False,True,True,False
5022676,-0.6007915630303997,0,False,False,True,False,True,False,True
5009739,-1.0472331227308975,0,False,True,False,True,False,False,True
5096991,0.5153123362208449,0,False,True,False,False,True,False,True
5067982,-0.37757078318015075,0,False,False,True,False,True,True,False
5135982,2.1894681850977116,0,False,True,False,False,True,True,False
5046362,-1.158843512656022,0,False,True,False,False,True,False,True
5066817,2.1894681850977116,0,False,True,False,True,False,False,True
5143519,0.794338311033656,0,False,False,True,False,True,True,False
5068888,0.5153123362208449,0,False,False,True,False,True,False,True
5150412,-1.4378694874688331,0,False,False,True,False,True,True,False
5067924,-0.8798175378432108,0,False,False,True,False,True,True,False
5056149,-0.3217655882175885,0,False,False,True,True,False,False,True
5022308,-1.158843512656022,0,False,False,True,False,True,True,False
5068465,-1.158843512656022,0,True,False,False,False,True,False,True
5036881,0.5153123362208449,0,False,False,True,False,True,False,True
5137033,-0.8798175378432108,0,False,True,False,True,False,False,True
5148812,-0.8798175378432108,0,False,False,True,False,True,False,True
5100220,1.6314162354720896,0,False,True,False,False,True,False,True
5078842,-0.6007915630303997,0,True,False,False,False,True,False,True
5010526,2.1894681850977116,0,False,False,True,False,True,False,True
5105150,-1.158843512656022,0,False,False,True,False,True,False,True
5045253,1.0733642858464671,0,False,False,True,False,True,False,True
5100000,-0.042739613404777374,0,False,True,False,True,False,False,True
5029725,-0.6007915630303997,0,True,False,False,False,True,False,True
5090925,0.7385331160710938,0,False,True,False,False,True,False,True
5115947,0.5153123362208449,0,True,False,False,False,True,True,False
5028572,-0.8798175378432108,0,False,False,True,False,True,False,True
5022373,0.6269227261459693,0,False,False,True,False,True,False,True
5149040,-0.042739613404777374,0,False,False,True,False,True,False,True
5113291,-0.7682071479180863,0,False,True,False,False,True,False,True
5139951,-0.7682071479180863,0,False,False,True,False,True,False,True
5028697,1.0733642858464671,0,True,False,False,True,False,False,True
5148527,-0.042739613404777374,0,False,False,True,False,True,False,True
5009443,-1.158843512656022,0,True,False,False,True,False,False,True
5096621,-0.6007915630303997,0,False,True,False,True,False,False,True
5149150,0.794338311033656,0,True,False,False,False,True,False,True
5118448,-1.3262590975437085,0,True,False,False,True,False,False,True
5116818,-1.2146487076185841,0,False,True,False,False,True,True,False
5022833,0.23628636140803377,0,False,True,False,False,True,False,True
5086006,-0.3217655882175885,0,False,False,True,False,True,True,False
5010397,0.5153123362208449,0,False,True,False,False,True,False,True
5047789,0.5153123362208449,0,True,False,False,False,True,False,True
5105657,2.1894681850977116,0,False,True,False,False,True,False,True
5150047,1.240779870734154,0,False,True,False,False,True,False,True
5035791,-1.158843512656022,0,False,False,True,False,True,True,False
5088699,0.8501435059962182,0,False,True,False,False,True,False,True
5115797,-0.6007915630303997,0,False,True,False,False,True,False,True
5023460,1.6314162354720896,0,False,False,True,False,True,True,False
5096466,2.1894681850977116,0,False,False,True,True,False,False,True
5146472,-0.042739613404777374,0,False,True,False,False,True,False,True
5024527,1.0733642858464671,0,False,False,True,False,True,True,False
5068156,-0.042739613404777374,0,False,False,True,False,True,False,True
5117756,1.519805845546965,0,False,True,False,True,False,False,True
5066507,-0.3217655882175885,0,False,True,False,False,True,True,False
5143164,-0.042739613404777374,0,False,True,False,True,False,False,True
5088834,2.1894681850977116,0,False,True,False,False,True,False,True
5135841,-1.8285058522067688,0,False,True,False,False,True,False,True
5023059,-0.8798175378432108,0,False,True,False,False,True,False,True
5125325,1.3523902606592784,0,False,False,True,True,False,False,True
5135574,-0.042739613404777374,0,False,True,False,False,True,False,True
5009053,0.23628636140803377,0,False,True,False,False,True,False,True
5028292,1.3523902606592784,0,False,False,True,False,True,True,False
5029108,1.6314162354720896,0,False,True,False,True,False,False,True
5091400,-0.6007915630303997,0,False,True,False,True,False,False,True
5050768,1.9104422102849006,0,False,True,False,True,False,False,True
5113420,-0.3217655882175885,0,False,True,False,True,False,False,True
5113132,2.1894681850977116,0,False,False,True,False,True,False,True
5062670,-0.6007915630303997,0,False,True,False,False,True,False,True
5029352,1.0733642858464671,0,True,False,False,False,True,False,True
5105067,-0.3217655882175885,0,False,True,False,False,True,False,True
5143573,-0.3217655882175885,0,True,False,False,True,False,False,True
5045203,-0.5449863680678374,0,False,False,True,False,True,False,True
5065673,-0.6007915630303997,0,False,True,False,True,False,True,False
5029544,-0.6175331215191683,0,False,True,False,False,True,False,True
5045800,2.1894681850977116,0,False,True,False,False,True,False,True
5111159,-1.2704539025811463,0,True,False,False,False,True,False,True
5099957,0.5153123362208449,0,False,True,False,False,True,False,True
5143360,-0.7124019529555241,0,False,False,True,False,True,False,True
5091753,-0.6007915630303997,0,False,True,False,True,False,False,True
5117403,-1.1030383176934597,0,False,True,False,True,False,False,True
5149319,-0.042739613404777374,0,False,False,True,False,True,False,True
5137542,-0.3217655882175885,0,False,False,True,True,False,False,True
5095170,0.8501435059962182,0,False,True,False,False,True,False,True
5090780,0.23628636140803377,0,False,True,False,True,False,False,True
5092242,-0.8240123428806486,0,False,False,True,True,False,False,True
5068671,0.794338311033656,0,True,False,False,False,True,False,True
5143427,-0.042739613404777374,0,False,False,True,False,True,True,False
5087994,-0.042739613404777374,0,False,True,False,False,True,False,True
5052739,-0.042739613404777374,0,True,False,False,False,True,False,True
5068747,-0.3217655882175885,0,False,True,False,True,False,False,True
5025029,-0.6007915630303997,0,False,False,True,True,False,False,True
5022571,0.23628636140803377,0,False,False,True,False,True,False,True
5024578,-1.158843512656022,0,True,False,False,True,False,False,True
5058405,0.794338311033656,0,False,True,False,False,True,False,True
5041869,-1.0472331227308975,0,False,False,True,True,False,False,True
5115894,0.794338311033656,0,False,True,False,True,False,False,True
5062749,0.23628636140803377,0,False,True,False,True,False,False,True
5045611,-1.158843512656022,0,False,True,False,False,True,False,True
5113288,-0.7682071479180863,0,False,True,False,False,True,False,True
5053003,-0.3217655882175885,0,True,False,False,False,True,False,True
5118038,-0.7682071479180863,0,False,True,False,True,False,False,True
5091405,-0.6007915630303997,0,False,True,False,False,True,True,False
5137022,-0.042739613404777374,0,False,True,False,True,False,True,False
5117594,-0.4891811731052752,0,False,True,False,True,False,True,False
5085704,-0.7124019529555241,0,False,False,True,False,True,False,True
5137292,0.5153123362208449,0,False,True,False,True,False,False,True
5038751,-0.3217655882175885,0,False,True,False,False,True,False,True
5099900,-0.3217655882175885,0,False,False,True,False,True,False,True
5116676,1.0733642858464671,0,False,True,False,False,True,False,True
5061321,0.9617538959213427,0,False,True,False,False,True,False,True
5139410,-0.6007915630303997,0,False,True,False,False,True,False,True
5048486,0.23628636140803377,0,False,True,False,False,True,False,True
5139658,-0.3217655882175885,0,False,False,True,False,True,False,True
5091280,-0.9914279277683352,0,False,True,False,False,True,False,True
5023186,-0.6007915630303997,0,False,True,False,False,True,False,True
5054307,-0.6007915630303997,0,True,False,False,True,False,False,True
5116879,-0.8798175378432108,0,False,True,False,True,False,True,False
5050453,0.5990201286646882,0,False,True,False,False,True,False,True
5022804,0.23628636140803377,0,False,True,False,False,True,True,False
5091374,0.794338311033656,0,False,True,False,False,True,False,True
5135484,-0.6007915630303997,0,True,False,False,False,True,True,False
5054188,-0.6007915630303997,0,False,True,False,True,False,False,True
5054626,-0.8798175378432108,0,False,False,True,False,True,True,False
5068548,-0.8240123428806486,0,False,False,True,False,True,False,True
5053472,-0.8798175378432108,0,False,False,True,False,True,False,True
5105395,-0.6007915630303997,0,True,False,False,False,True,True,False
5029554,-0.9914279277683352,0,False,False,True,False,True,True,False
5089722,1.6314162354720896,0,False,True,False,True,False,True,False
5066562,-0.042739613404777374,0,True,False,False,True,False,False,True
5062547,0.794338311033656,0,False,True,False,False,True,False,True
5010203,-0.6007915630303997,0,True,False,False,False,True,False,True
5024665,-0.3217655882175885,0,False,True,False,False,True,False,True
5089626,1.6314162354720896,0,False,True,False,True,False,False,True
5021373,0.794338311033656,0,False,False,True,False,True,False,True
5143515,0.794338311033656,0,False,False,True,False,True,True,False
5018461,-0.21015519829246407,0,False,False,True,False,True,False,True
5096300,-0.8798175378432108,0,True,False,False,True,False,False,True
5148897,-1.1476824736635094,0,False,False,True,False,True,False,True
5025047,-0.8798175378432108,0,False,True,False,True,False,False,True
5092164,-1.7057344232891318,0,False,False,True,False,True,True,False
5053143,-0.7124019529555241,0,False,True,False,False,True,False,True
5038510,-0.9914279277683352,0,False,True,False,False,True,False,True
5023482,-0.7961097453993674,0,False,True,False,False,True,False,True
5054099,0.23628636140803377,0,False,True,False,True,False,False,True
5062713,-0.3217655882175885,0,False,True,False,False,True,False,True
5088851,-0.8798175378432108,0,False,True,False,False,True,False,True
5111117,1.6314162354720896,0,False,True,False,False,True,False,True
5118115,1.0733642858464671,0,False,True,False,True,False,False,True
5024258,-0.2659603932550263,0,False,True,False,False,True,True,False
